Country Code,Year,urban_pop_percentage
BRA,1997,79.048
BRB,1997,34.856
BRN,1997,69.666
BTN,1997,22.401
BWA,1997,50.677
CAF,1997,37.394
CAN,1997,78.34
CHE,1997,73.546
CHL,1997,85.172
CHN,1997,32.883
CIV,1997,41.964
CMR,1997,43.755
COD,1997,33.742
COG,1997,57.299
COL,1997,72.662
COM,1997,28.213
CPV,1997,50.637
CRI,1997,56.367
CUB,1997,74.618
CYM,1997,100.0
CYP,1997,68.283
CZE,1997,74.382
DEU,1997,74.342
DJI,1997,76.393
DMA,1997,65.005
DNK,1997,85.033
DOM,1997,59.276
DZA,1997,57.544
ECU,1997,58.785
EGY,1997,42.658
ERI,1997,24.088
ESP,1997,76.019
EST,1997,69.923
ETH,1997,14.186
FIN,1997,81.466
FJI,1997,46.732
FRA,1997,75.25
FSM,1997,23.889
GAB,1997,76.49
GBR,1997,78.472
GEO,1997,53.36
GHA,1997,41.654
GIN,1997,30.052
GMB,1997,45.155
GNB,1997,35.114
GNQ,1997,43.893
GRC,1997,72.358
GRD,1997,34.959
GTM,1997,44.323
GUM,1997,92.513
GUY,1997,28.959
HKG,1997,100.0
HND,1997,43.944
HRV,1997,52.739
HTI,1997,33.792
HUN,1997,64.956
IDN,1997,38.406
IND,1997,27.028
IRL,1997,58.419
IRN,1997,61.853
IRQ,1997,68.405
ISL,1997,91.96
ISR,1997,91.009
ITA,1997,67.042
JAM,1997,51.095
JOR,1997,78.232
JPN,1997,78.272
KAZ,1997,55.964
KEN,1997,18.898
KGZ,1997,35.785
KHM,1997,18.06
KIR,1997,38.752
KNA,1997,33.339
KOR,1997,78.905
KWT,1997,98.527
LAO,1997,19.12
LBN,1997,85.459
LBR,1997,43.304
LBY,1997,76.114
LCA,1997,28.366
LIE,1997,15.994
LKA,1997,18.427
LSO,1997,18.049
LTU,1997,67.166
LUX,1997,82.779
LVA,1997,68.6
MAC,1997,100.0
MAF,1997,N/A
MAR,1997,52.35
MDA,1997,45.797
MDG,1997,26.321
MDV,1997,26.379
MEX,1997,73.929
MHL,1997,67.385
MKD,1997,59.172
MLI,1997,26.434
MLT,1997,91.492
MMR,1997,26.482
MNE,1997,55.451
MNG,1997,56.714
MNP,1997,89.784
MOZ,1997,28.535
MRT,1997,38.459
MUS,1997,43.038
MWI,1997,14.002
MYS,1997,58.237
NAM,1997,30.823
NCL,1997,60.838
NER,1997,15.937
NGA,1997,33.247
NIC,1997,54.737
NLD,1997,74.453
NOR,1997,74.476
NPL,1997,11.834
NZL,1997,85.781
OMN,1997,71.629
PAK,1997,32.348
PAN,1997,59.807
PER,1997,71.798
PHL,1997,46.39
PLW,1997,71.066
PNG,1997,13.724
POL,1997,61.583
PRI,1997,94.02
PRK,1997,59.176
PRT,1997,52.428
PRY,1997,53.414
PSE,1997,71.187
PYF,1997,56.285
QAT,1997,95.659
ROU,1997,53.463
RUS,1997,73.363
RWA,1997,12.466
SAU,1997,79.147
SDN,1997,32.337
SEN,1997,39.891
SGP,1997,100.0
SLB,1997,15.076
SLE,1997,34.905
SLV,1997,56.537
SOM,1997,32.147
SRB,1997,52.098
SSD,1997,16.123
STP,1997,50.55
SUR,1997,66.223
SVK,1997,56.416
SVN,1997,50.675
SWE,1997,83.942
SWZ,1997,23.081
SXM,1997,100.0
SYC,1997,49.901
SYR,1997,50.841
TCA,1997,81.89
TCD,1997,21.538
TGO,1997,31.576
THA,1997,30.622
TJK,1997,27.806
TKM,1997,45.241
TLS,1997,23.215
TON,1997,22.927
TTO,1997,55.406
TUN,1997,62.262
TUR,1997,63.179
TUV,1997,44.787
TZA,1997,21.237
UGA,1997,13.594
UKR,1997,67.029
URY,1997,91.147
USA,1997,78.008
UZB,1997,44.685
VCT,1997,44.1
VEN,1997,86.65
VGB,1997,40.955
VIR,1997,91.374
VNM,1997,22.965
VUT,1997,20.766
WSM,1997,21.705
YEM,1997,24.743
ZAF,1997,55.449
ZMB,1997,36.176
ZWE,1997,32.534
AFG,1998,21.895
AGO,1998,47.71
ALB,1998,40.601
ARE,1998,79.378
ARG,1998,88.759
ARM,1998,65.226
ASM,1998,87.467
ATG,1998,32.855
AUS,1998,84.503
AUT,1998,60.768
AZE,1998,51.278
BDI,1998,7.83
BEL,1998,96.996
BEN,1998,37.699
BFA,1998,16.51
BGD,1998,22.818
BGR,1998,68.454
BHR,1998,88.379
BHS,1998,81.611
BIH,1998,41.755
BLR,1998,69.064
BLZ,1998,45.793
BMU,1998,100.0
BOL,1998,60.739
BRA,1998,79.781
BRB,1998,34.503
BRN,1998,70.17
BTN,1998,23.377
BWA,1998,51.525
CAF,1998,37.475
CAN,1998,78.724
CHE,1998,73.492
CHL,1998,85.477
CHN,1998,33.867
CIV,1998,42.342
CMR,1998,44.348
COD,1998,34.199
COG,1998,57.766
COL,1998,73.098
COM,1998,28.168
CPV,1998,51.572
CRI,1998,57.264
CUB,1998,74.855
CYM,1998,100.0
CYP,1998,68.405
CZE,1998,74.251
DEU,1998,74.551
DJI,1998,76.439
DMA,1998,65.092
DNK,1998,85.06
DOM,1998,60.107
DZA,1998,58.313
ECU,1998,59.291
EGY,1998,42.704
ERI,1998,24.903
ESP,1998,76.1
EST,1998,69.733
ETH,1998,14.369
FIN,1998,81.707
FJI,1998,47.123
FRA,1998,75.417
FSM,1998,23.314
GAB,1998,77.306
GBR,1998,78.532
GEO,1998,53.12
GHA,1998,42.418
GIN,1998,30.323
GMB,1998,46.057
GNB,1998,35.488
GNQ,1998,45.616
GRC,1998,72.478
GRD,1998,35.204
GTM,1998,44.659
GUM,1998,92.733
GUY,1998,28.871
HKG,1998,100.0
HND,1998,44.447
HRV,1998,52.968
HTI,1998,34.389
HUN,1998,64.829
IDN,1998,39.593
IND,1998,27.24
IRL,1998,58.664
IRN,1998,62.588
IRQ,1998,68.388
ISL,1998,92.121
ISR,1998,91.074
ITA,1998,67.102
JAM,1998,51.335
JOR,1998,78.245
JPN,1998,78.398
KAZ,1998,55.986
KEN,1998,19.222
KGZ,1998,35.504
KHM,1998,18.355
KIR,1998,40.138
KNA,1998,33.151
KOR,1998,79.145
KWT,1998,98.705
LAO,1998,20.039
LBN,1998,85.77
LBR,1998,43.646
LBY,1998,76.193
LCA,1998,28.168
LIE,1998,15.702
LKA,1998,18.411
LSO,1998,18.538
LTU,1998,67.106
LUX,1998,82.893
LVA,1998,68.451
MAC,1998,100.0
MAF,1998,N/A
MAR,1998,52.678
MDA,1998,45.394
MDG,1998,26.586
MDV,1998,26.755
MEX,1998,74.186
MHL,1998,67.712
MKD,1998,58.965
MLI,1998,26.948
MLT,1998,91.793
MMR,1998,26.663
MNE,1998,56.488
MNG,1998,56.669
MNP,1998,89.912
MOZ,1998,28.742
MRT,1998,38.337
MUS,1998,42.916
MWI,1998,14.384
MYS,1998,59.496
NAM,1998,31.335
NCL,1998,61.199
NER,1998,16.02
NGA,1998,33.773
NIC,1998,54.886
NLD,1998,75.25
NOR,1998,75.027
NPL,1998,12.336
NZL,1998,85.861
OMN,1998,71.609
PAK,1998,32.585
PAN,1998,60.632
PER,1998,72.216
PHL,1998,46.305
PLW,1998,70.825
PNG,1998,13.549
POL,1998,61.627
PRI,1998,94.161
PRK,1998,59.255
PRT,1998,53.086
PRY,1998,54.054
PSE,1998,71.524
PYF,1998,56.205
QAT,1998,95.888
ROU,1998,53.311
RUS,1998,73.359
RWA,1998,13.244
SAU,1998,79.383
SDN,1998,32.39
SEN,1998,40.034
SGP,1998,100.0
SLB,1998,15.285
SLE,1998,35.144
SLV,1998,57.8
SOM,1998,32.511
SRB,1998,52.322
SSD,1998,16.249
STP,1998,51.509
SUR,1998,66.297
SVK,1998,56.355
SVN,1998,50.701
SWE,1998,83.97
SWZ,1998,22.949
SXM,1998,100.0
SYC,1998,50.061
SYR,1998,51.21
TCA,1998,82.814
TCD,1998,21.571
TGO,1998,32.016
THA,1998,30.795
TJK,1998,27.28
TKM,1998,45.465
TLS,1998,23.561
TON,1998,22.955
TTO,1998,55.589
TUN,1998,62.653
TUR,1998,63.703
TUV,1998,45.197
TZA,1998,21.59
UGA,1998,13.982
UKR,1998,67.067
URY,1998,91.45
USA,1998,78.377
UZB,1998,45.164
VCT,1998,44.461
VEN,1998,86.959
VGB,1998,41.228
VIR,1998,91.811
VNM,1998,23.371
VUT,1998,21.073
WSM,1998,21.796
YEM,1998,25.244
ZAF,1998,55.93
ZMB,1998,35.716
ZWE,1998,32.939
AFG,1999,21.986
AGO,1999,48.897
ALB,1999,41.169
ARE,1999,79.81
ARG,1999,88.952
ARM,1999,64.947
ASM,1999,88.131
ATG,1999,32.49
AUS,1999,84.37
AUT,1999,60.491
AZE,1999,51.185
BDI,1999,8.036
BEL,1999,97.065
BEN,1999,38.015
BFA,1999,17.166
BGD,1999,23.202
BGR,1999,68.677
BHR,1999,88.376
BHS,1999,81.824
BIH,1999,42.069
BLR,1999,69.482
BLZ,1999,45.582
BMU,1999,100.0
BOL,1999,61.264
BRA,1999,80.496
BRB,1999,34.152
BRN,1999,70.669
BTN,1999,24.383
BWA,1999,52.372
CAF,1999,37.557
CAN,1999,79.103
CHE,1999,73.438
CHL,1999,85.778
CHN,1999,34.865
CIV,1999,42.741
CMR,1999,44.944
COD,1999,34.659
COG,1999,58.231
COL,1999,73.53
COM,1999,28.124
CPV,1999,52.505
CRI,1999,58.157
CUB,1999,75.089
CYM,1999,100.0
CYP,1999,68.527
CZE,1999,74.12
DEU,1999,74.758
DJI,1999,76.485
DMA,1999,65.179
DNK,1999,85.086
DOM,1999,60.933
DZA,1999,59.118
ECU,1999,59.796
EGY,1999,42.75
ERI,1999,25.735
ESP,1999,76.181
EST,1999,69.543
ETH,1999,14.553
FIN,1999,81.946
FJI,1999,47.515
FRA,1999,75.614
FSM,1999,22.749
GAB,1999,78.102
GBR,1999,78.591
GEO,1999,52.879
GHA,1999,43.184
GIN,1999,30.595
GMB,1999,46.961
GNB,1999,35.865
GNQ,1999,47.35
GRC,1999,72.597
GRD,1999,35.45
GTM,1999,44.995
GUM,1999,92.946
GUY,1999,28.782
HKG,1999,100.0
HND,1999,44.952
HRV,1999,53.198
HTI,1999,34.992
HUN,1999,64.702
IDN,1999,40.792
IND,1999,27.453
IRL,1999,58.91
IRN,1999,63.318
IRQ,1999,68.442
ISL,1999,92.267
ISR,1999,91.139
ITA,1999,67.162
JAM,1999,51.574
JOR,1999,78.258
JPN,1999,78.523
KAZ,1999,56.025
KEN,1999,19.55
KGZ,1999,35.3
KHM,1999,18.47
KIR,1999,41.54
KNA,1999,32.965
KOR,1999,79.384
KWT,1999,98.862
LAO,1999,20.991
LBN,1999,85.885
LBR,1999,43.988
LBY,1999,76.284
LCA,1999,27.971
LIE,1999,15.414
LKA,1999,18.396
LSO,1999,19.038
LTU,1999,67.046
LUX,1999,83.448
LVA,1999,68.22
MAC,1999,100.0
MAF,1999,N/A
MAR,1999,53.007
MDA,1999,44.992
MDG,1999,26.853
MDV,1999,27.134
MEX,1999,74.441
MHL,1999,68.053
MKD,1999,58.757
MLI,1999,27.646
MLT,1999,92.085
MMR,1999,26.843
MNE,1999,57.518
MNG,1999,56.623
MNP,1999,90.038
MOZ,1999,28.92
MRT,1999,38.214
MUS,1999,42.793
MWI,1999,14.522
MYS,1999,60.742
NAM,1999,31.851
NCL,1999,61.559
NER,1999,16.103
NGA,1999,34.304
NIC,1999,55.036
NLD,1999,76.03
NOR,1999,75.569
NPL,1999,12.857
NZL,1999,85.941
OMN,1999,71.589
PAK,1999,32.783
PAN,1999,61.451
PER,1999,72.631
PHL,1999,46.22
PLW,1999,70.582
PNG,1999,13.375
POL,1999,61.672
PRI,1999,94.298
PRK,1999,59.334
PRT,1999,53.743
PRY,1999,54.693
PSE,1999,71.747
PYF,1999,56.126
QAT,1999,96.105
ROU,1999,53.158
RUS,1999,73.354
RWA,1999,14.064
SAU,1999,79.616
SDN,1999,32.442
SEN,1999,40.177
SGP,1999,100.0
SLB,1999,15.496
SLE,1999,35.384
SLV,1999,58.357
SOM,1999,32.878
SRB,1999,52.545
SSD,1999,16.376
STP,1999,52.467
SUR,1999,66.371
SVK,1999,56.294
SVN,1999,50.728
SWE,1999,83.998
SWZ,1999,22.817
SXM,1999,100.0
SYC,1999,50.238
SYR,1999,51.578
TCA,1999,83.7
TCD,1999,21.604
TGO,1999,32.46
THA,1999,30.969
TJK,1999,26.76
TKM,1999,45.689
TLS,1999,23.91
TON,1999,22.984
TTO,1999,55.771
TUN,1999,63.043
TUR,1999,64.223
TUV,1999,45.607
TZA,1999,21.947
UGA,1999,14.379
UKR,1999,67.106
URY,1999,91.743
USA,1999,78.742
UZB,1999,45.644
VCT,1999,44.823
VEN,1999,87.262
VGB,1999,41.5
VIR,1999,92.228
VNM,1999,23.817
VUT,1999,21.382
WSM,1999,21.886
YEM,1999,25.752
ZAF,1999,56.411
ZMB,1999,35.258
ZWE,1999,33.347
AFG,2000,22.078
AGO,2000,50.087
ALB,2000,41.741
ARE,2000,80.236
ARG,2000,89.142
ARM,2000,64.666
ASM,2000,88.587
ATG,2000,32.127
AUS,2000,84.235
AUT,2000,60.213
AZE,2000,51.386
BDI,2000,8.246
BEL,2000,97.129
BEN,2000,38.333
BFA,2000,17.844
BGD,2000,23.59
BGR,2000,68.899
BHR,2000,88.372
BHS,2000,82.007
BIH,2000,42.384
BLR,2000,69.973
BLZ,2000,45.398
BMU,2000,100.0
BOL,2000,61.787
BRA,2000,81.192
BRB,2000,33.827
BRN,2000,71.164
BTN,2000,25.418
BWA,2000,53.219
CAF,2000,37.639
CAN,2000,79.478
CHE,2000,73.383
CHL,2000,86.073
CHN,2000,35.877
CIV,2000,43.155
CMR,2000,45.542
COD,2000,35.122
COG,2000,58.695
COL,2000,73.957
COM,2000,28.08
CPV,2000,53.435
CRI,2000,59.052
CUB,2000,75.323
CYM,2000,100.0
CYP,2000,68.648
CZE,2000,73.988
DEU,2000,74.965
DJI,2000,76.532
DMA,2000,65.265
DNK,2000,85.1
DOM,2000,61.753
DZA,2000,59.919
ECU,2000,60.299
EGY,2000,42.797
ERI,2000,26.587
ESP,2000,76.262
EST,2000,69.368
ETH,2000,14.74
FIN,2000,82.183
FJI,2000,47.908
FRA,2000,75.871
FSM,2000,22.33
GAB,2000,78.879
GBR,2000,78.651
GEO,2000,52.638
GHA,2000,43.929
GIN,2000,30.869
GMB,2000,47.868
GNB,2000,36.243
GNQ,2000,49.092
GRC,2000,72.716
GRD,2000,35.698
GTM,2000,45.332
GUM,2000,93.129
GUY,2000,28.694
HKG,2000,100.0
HND,2000,45.458
HRV,2000,53.428
HTI,2000,35.6
HUN,2000,64.575
IDN,2000,42.002
IND,2000,27.667
IRL,2000,59.155
IRN,2000,64.042
IRQ,2000,68.496
ISL,2000,92.401
ISR,2000,91.203
ITA,2000,67.222
JAM,2000,51.814
JOR,2000,78.27
JPN,2000,78.649
KAZ,2000,56.098
KEN,2000,19.892
KGZ,2000,35.298
KHM,2000,18.586
KIR,2000,42.958
KNA,2000,32.778
KOR,2000,79.621
KWT,2000,99.0
LAO,2000,21.977
LBN,2000,86.0
LBR,2000,44.331
LBY,2000,76.387
LCA,2000,27.774
LIE,2000,15.13
LKA,2000,18.38
LSO,2000,19.548
LTU,2000,66.986
LUX,2000,84.216
LVA,2000,68.067
MAC,2000,100.0
MAF,2000,N/A
MAR,2000,53.335
MDA,2000,44.589
MDG,2000,27.121
MDV,2000,27.706
MEX,2000,74.722
MHL,2000,68.58
MKD,2000,58.548
MLI,2000,28.356
MLT,2000,92.368
MMR,2000,27.025
MNE,2000,58.544
MNG,2000,57.133
MNP,2000,90.152
MOZ,2000,29.098
MRT,2000,38.091
MUS,2000,42.67
MWI,2000,14.61
MYS,2000,61.977
NAM,2000,32.373
NCL,2000,61.919
NER,2000,16.186
NGA,2000,34.84
NIC,2000,55.185
NLD,2000,76.795
NOR,2000,76.02
NPL,2000,13.397
NZL,2000,86.021
OMN,2000,71.569
PAK,2000,32.982
PAN,2000,62.198
PER,2000,73.042
PHL,2000,46.135
PLW,2000,70.338
PNG,2000,13.204
POL,2000,61.716
PRI,2000,94.387
PRK,2000,59.412
PRT,2000,54.399
PRY,2000,55.331
PSE,2000,71.969
PYF,2000,56.047
QAT,2000,96.311
ROU,2000,53.004
RUS,2000,73.35
RWA,2000,14.926
SAU,2000,79.848
SDN,2000,32.495
SEN,2000,40.32
SGP,2000,100.0
SLB,2000,15.813
SLE,2000,35.626
SLV,2000,58.912
SOM,2000,33.247
SRB,2000,52.769
SSD,2000,16.504
STP,2000,53.424
SUR,2000,66.444
SVK,2000,56.233
SVN,2000,50.754
SWE,2000,84.026
SWZ,2000,22.686
SXM,2000,100.0
SYC,2000,50.433
SYR,2000,51.947
TCA,2000,84.55
TCD,2000,21.637
TGO,2000,32.907
THA,2000,31.386
TJK,2000,26.501
TKM,2000,45.913
TLS,2000,24.263
TON,2000,23.012
TTO,2000,55.905
TUN,2000,63.432
TUR,2000,64.741
TUV,2000,46.018
TZA,2000,22.309
UGA,2000,14.786
UKR,2000,67.145
URY,2000,92.028
USA,2000,79.057
UZB,2000,46.126
VCT,2000,45.186
VEN,2000,87.559
VGB,2000,41.774
VIR,2000,92.586
VNM,2000,24.374
VUT,2000,21.673
WSM,2000,21.977
YEM,2000,26.267
ZAF,2000,56.891
ZMB,2000,34.802
ZWE,2000,33.758
AFG,2001,22.169
AGO,2001,51.274
ALB,2001,42.435
ARE,2001,80.655
ARG,2001,89.329
ARM,2001,64.385
ASM,2001,88.491
ATG,2001,31.74
AUS,2001,84.1
AUT,2001,59.934
AZE,2001,51.587
BDI,2001,8.461
BEL,2001,97.186
BEN,2001,38.65
BFA,2001,18.54
BGD,2001,24.096
BGR,2001,69.166
BHR,2001,88.369
BHS,2001,82.049
BIH,2001,42.698
BLR,2001,70.458
BLZ,2001,45.381
BMU,2001,100.0
BOL,2001,62.306
BRA,2001,81.553
BRB,2001,33.629
BRN,2001,71.652
BTN,2001,26.48
BWA,2001,54.062
CAF,2001,37.72
CAN,2001,79.81
CHE,2001,73.375
CHL,2001,86.363
CHN,2001,37.093
CIV,2001,43.568
CMR,2001,46.139
COD,2001,35.587
COG,2001,59.156
COL,2001,74.379
COM,2001,28.036
CPV,2001,54.291
CRI,2001,60.41
CUB,2001,75.555
CYM,2001,100.0
CYP,2001,68.769
CZE,2001,73.877
DEU,2001,75.17
DJI,2001,76.578
DMA,2001,65.382
DNK,2001,85.15
DOM,2001,62.565
DZA,2001,60.712
ECU,2001,60.799
EGY,2001,42.843
ERI,2001,27.455
ESP,2001,76.343
EST,2001,69.242
ETH,2001,14.927
FIN,2001,82.368
FJI,2001,48.3
FRA,2001,76.127
FSM,2001,22.33
GAB,2001,79.633
GBR,2001,78.751
GEO,2001,52.398
GHA,2001,44.601
GIN,2001,31.144
GMB,2001,48.775
GNB,2001,36.622
GNQ,2001,50.832
GRC,2001,72.913
GRD,2001,35.919
GTM,2001,45.668
GUM,2001,93.233
GUY,2001,28.606
HKG,2001,100.0
HND,2001,45.964
HRV,2001,53.642
HTI,2001,37.251
HUN,2001,64.67
IDN,2001,42.783
IND,2001,27.918
IRL,2001,59.399
IRN,2001,64.758
IRQ,2001,68.55
ISL,2001,92.532
ISR,2001,91.267
ITA,2001,67.282
JAM,2001,52.053
JOR,2001,78.283
JPN,2001,79.99
KAZ,2001,56.171
KEN,2001,20.239
KGZ,2001,35.296
KHM,2001,18.703
KIR,2001,43.473
KNA,2001,32.598
KOR,2001,79.94
KWT,2001,99.908
LAO,2001,22.993
LBN,2001,86.118
LBR,2001,44.673
LBY,2001,76.502
LCA,2001,27.473
LIE,2001,14.962
LKA,2001,18.365
LSO,2001,20.067
LTU,2001,66.919
LUX,2001,84.843
LVA,2001,67.95
MAC,2001,100.0
MAF,2001,N/A
MAR,2001,53.662
MDA,2001,44.189
MDG,2001,27.391
MDV,2001,28.859
MEX,2001,75.045
MHL,2001,69.101
MKD,2001,58.339
MLI,2001,29.075
MLT,2001,92.641
MMR,2001,27.208
MNE,2001,59.559
MNG,2001,58.222
MNP,2001,90.235
MOZ,2001,29.277
MRT,2001,38.616
MUS,2001,42.559
MWI,2001,14.698
MYS,2001,62.922
NAM,2001,32.898
NCL,2001,62.276
NER,2001,16.26
NGA,2001,35.669
NIC,2001,55.335
NLD,2001,77.83
NOR,2001,76.378
NPL,2001,13.947
NZL,2001,86.1
OMN,2001,71.549
PAK,2001,33.18
PAN,2001,62.497
PER,2001,73.448
PHL,2001,46.05
PLW,2001,70.093
PNG,2001,13.182
POL,2001,61.761
PRI,2001,94.333
PRK,2001,59.491
PRT,2001,55.044
PRY,2001,55.966
PSE,2001,72.189
PYF,2001,55.967
QAT,2001,96.506
ROU,2001,52.852
RUS,2001,73.346
RWA,2001,15.829
SAU,2001,80.077
SDN,2001,32.548
SEN,2001,40.464
SGP,2001,100.0
SLB,2001,16.201
SLE,2001,35.867
SLV,2001,59.464
SOM,2001,33.617
SRB,2001,52.992
SSD,2001,16.632
STP,2001,54.377
SUR,2001,66.517
SVK,2001,56.163
SVN,2001,50.78
SWE,2001,84.071
SWZ,2001,22.555
SXM,2001,100.0
SYC,2001,50.646
SYR,2001,52.314
TCA,2001,85.362
TCD,2001,21.67
TGO,2001,33.356
THA,2001,32.548
TJK,2001,26.503
TKM,2001,46.137
TLS,2001,24.619
TON,2001,23.041
TTO,2001,55.718
TUN,2001,63.818
TUR,2001,65.34
TUV,2001,46.429
TZA,2001,22.674
UGA,2001,15.201
UKR,2001,67.183
URY,2001,92.303
USA,2001,79.234
UZB,2001,46.606
VCT,2001,45.548
VEN,2001,87.85
VGB,2001,42.048
VIR,2001,92.814
VNM,2001,24.937
VUT,2001,21.953
WSM,2001,22.068
YEM,2001,26.787
ZAF,2001,57.368
ZMB,2001,35.002
ZWE,2001,34.17
AFG,2002,22.261
AGO,2002,52.461
ALB,2002,43.501
ARE,2002,81.067
ARG,2002,89.51
ARM,2002,64.236
ASM,2002,88.394
ATG,2002,31.098
AUS,2002,84.222
AUT,2002,59.655
AZE,2002,51.787
BDI,2002,8.682
BEL,2002,97.241
BEN,2002,39.036
BFA,2002,19.258
BGD,2002,24.756
BGR,2002,69.524
BHR,2002,88.373
BHS,2002,82.092
BIH,2002,43.014
BLR,2002,70.939
BLZ,2002,45.364
BMU,2002,100.0
BOL,2002,62.783
BRA,2002,81.88
BRB,2002,33.431
BRN,2002,72.046
BTN,2002,27.57
BWA,2002,54.57
CAF,2002,37.802
CAN,2002,79.888
CHE,2002,73.401
CHL,2002,86.606
CHN,2002,38.425
CIV,2002,43.983
CMR,2002,46.738
COD,2002,36.055
COG,2002,59.617
COL,2002,74.797
COM,2002,27.992
CPV,2002,55.146
CRI,2002,61.753
CUB,2002,75.785
CYM,2002,100.0
CYP,2002,68.694
CZE,2002,73.809
DEU,2002,75.374
DJI,2002,76.624
DMA,2002,65.689
DNK,2002,85.25
DOM,2002,63.371
DZA,2002,61.501
ECU,2002,61.118
EGY,2002,42.889
ERI,2002,28.341
ESP,2002,76.533
EST,2002,69.116
ETH,2002,15.118
FIN,2002,82.503
FJI,2002,48.692
FRA,2002,76.38
FSM,2002,22.33
GAB,2002,80.368
GBR,2002,79.047
GEO,2002,52.441
GHA,2002,45.275
GIN,2002,31.42
GMB,2002,49.683
GNB,2002,37.004
GNQ,2002,52.573
GRC,2002,73.303
GRD,2002,35.913
GTM,2002,46.005
GUM,2002,93.334
GUY,2002,28.518
HKG,2002,100.0
HND,2002,46.61
HRV,2002,53.81
HTI,2002,38.935
HUN,2002,65.081
IDN,2002,43.568
IND,2002,28.244
IRL,2002,59.649
IRN,2002,65.468
IRQ,2002,68.604
ISL,2002,92.662
ISR,2002,91.33
ITA,2002,67.382
JAM,2002,52.251
JOR,2002,78.296
JPN,2002,81.647
KAZ,2002,56.244
KEN,2002,20.591
KGZ,2002,35.295
KHM,2002,18.82
KIR,2002,43.492
KNA,2002,32.455
KOR,2002,80.299
KWT,2002,100.0
LAO,2002,24.044
LBN,2002,86.24
LBR,2002,45.017
LBY,2002,76.629
LCA,2002,26.329
LIE,2002,14.906
LKA,2002,18.349
LSO,2002,20.597
LTU,2002,66.828
LUX,2002,85.299
LVA,2002,67.85
MAC,2002,100.0
MAF,2002,N/A
MAR,2002,53.99
MDA,2002,43.789
MDG,2002,27.663
MDV,2002,30.042
MEX,2002,75.365
MHL,2002,69.618
MKD,2002,58.13
MLI,2002,29.806
MLT,2002,92.905
MMR,2002,27.391
MNE,2002,60.568
MNG,2002,59.304
MNP,2002,90.316
MOZ,2002,29.457
MRT,2002,39.48
MUS,2002,42.447
MWI,2002,14.786
MYS,2002,63.856
NAM,2002,33.766
NCL,2002,62.632
NER,2002,16.255
NGA,2002,36.508
NIC,2002,55.484
NLD,2002,79.113
NOR,2002,76.733
NPL,2002,14.24
NZL,2002,86.161
OMN,2002,71.529
PAK,2002,33.38
PAN,2002,62.794
PER,2002,73.85
PHL,2002,45.965
PLW,2002,69.847
PNG,2002,13.164
POL,2002,61.787
PRI,2002,94.278
PRK,2002,59.57
PRT,2002,55.666
PRY,2002,56.6
PSE,2002,72.409
PYF,2002,55.888
QAT,2002,96.692
ROU,2002,52.78
RUS,2002,73.341
RWA,2002,16.777
SAU,2002,80.304
SDN,2002,32.601
SEN,2002,40.607
SGP,2002,100.0
SLB,2002,16.597
SLE,2002,36.109
SLV,2002,60.014
SOM,2002,33.99
SRB,2002,53.215
SSD,2002,16.761
STP,2002,55.555
SUR,2002,66.591
SVK,2002,56.013
SVN,2002,50.857
SWE,2002,84.133
SWZ,2002,22.425
SXM,2002,100.0
SYC,2002,50.876
SYR,2002,52.682
TCA,2002,86.007
TCD,2002,21.702
TGO,2002,33.809
THA,2002,33.734
TJK,2002,26.505
TKM,2002,46.362
TLS,2002,24.979
TON,2002,23.069
TTO,2002,55.53
TUN,2002,64.202
TUR,2002,65.974
TUV,2002,46.841
TZA,2002,23.044
UGA,2002,15.626
UKR,2002,67.283
URY,2002,92.569
USA,2002,79.409
UZB,2002,47.088
VCT,2002,45.914
VEN,2002,87.876
VGB,2002,42.328
VIR,2002,93.036
VNM,2002,25.511
VUT,2002,22.235
WSM,2002,21.941
YEM,2002,27.315
ZAF,2002,57.898
ZMB,2002,35.475
ZWE,2002,34.585
AFG,2003,22.353
AGO,2003,53.645
ALB,2003,44.573
ARE,2003,81.472
ARG,2003,89.686
ARM,2003,64.137
ASM,2003,88.297
ATG,2003,30.464
AUS,2003,84.343
AUT,2003,59.375
AZE,2003,51.988
BDI,2003,8.908
BEL,2003,97.296
BEN,2003,39.536
BFA,2003,19.996
BGD,2003,25.429
BGR,2003,69.879
BHR,2003,88.383
BHS,2003,82.134
BIH,2003,43.33
BLR,2003,71.415
BLZ,2003,45.347
BMU,2003,100.0
BOL,2003,63.248
BRA,2003,82.203
BRB,2003,33.234
BRN,2003,72.421
BTN,2003,28.688
BWA,2003,55.029
CAF,2003,37.884
CAN,2003,79.967
CHE,2003,73.427
CHL,2003,86.665
CHN,2003,39.776
CIV,2003,44.399
CMR,2003,47.338
COD,2003,36.526
COG,2003,60.076
COL,2003,75.211
COM,2003,27.947
CPV,2003,55.997
CRI,2003,63.08
CUB,2003,75.947
CYM,2003,100.0
CYP,2003,68.553
CZE,2003,73.74
DEU,2003,75.577
DJI,2003,76.67
DMA,2003,65.994
DNK,2003,85.36
DOM,2003,64.605
DZA,2003,62.284
ECU,2003,61.316
EGY,2003,42.935
ERI,2003,29.244
ESP,2003,76.778
EST,2003,68.989
ETH,2003,15.31
FIN,2003,82.638
FJI,2003,49.085
FRA,2003,76.632
FSM,2003,22.33
GAB,2003,81.083
GBR,2003,79.339
GEO,2003,52.83
GHA,2003,45.951
GIN,2003,31.698
GMB,2003,50.555
